iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,2020-08-25,108289.0,520.0,934.0,6322.0,12.0,34.143,6137.767,29.473,52.939,358.328,0.68,1.935,,,,,,,,,245983.0,2546.0,13.942,0.144,2564.0,0.145,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-26,109030.0,741.0,869.857,6368.0,46.0,37.571,6179.767,42.0,49.303,360.935,2.607,2.13,,,,,,,,,249452.0,3469.0,14.139,0.197,2510.0,0.142,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-27,110549.0,1519.0,867.714,6410.0,42.0,37.714,6265.863,86.096,49.182,363.316,2.381,2.138,,,,,,,,,251532.0,2080.0,14.257,0.118,2304.0,0.131,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-28,111219.0,670.0,815.857,6471.0,61.0,38.714,6303.838,37.975,46.242,366.773,3.457,2.194,,,,,,,,,253976.0,2444.0,14.395,0.139,2260.0,0.128,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-29,112141.0,922.0,808.571,6504.0,33.0,36.571,6356.097,52.259,45.829,368.644,1.87,2.073,,,,,,,,,256212.0,2236.0,14.522,0.127,2349.0,0.133,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-30,112906.0,765.0,831.0,6537.0,33.0,37.143,6399.457,43.36,47.101,370.514,1.87,2.105,,,,,,,,,258266.0,2054.0,14.638,0.116,2307.0,0.131,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-08-31,113648.0,742.0,839.857,6555.0,18.0,35.0,6441.513,42.056,47.603,371.534,1.02,1.984,,,,,,,,,258893.0,627.0,14.674,0.036,2208.0,0.125,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-01,113767.0,119.0,782.571,6556.0,1.0,33.429,6448.258,6.745,44.356,371.591,0.057,1.895,,,,,,,,,260413.0,1520.0,14.76,0.086,2061.0,0.117,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-02,114309.0,542.0,754.143,6571.0,15.0,29.0,6478.978,30.72,42.744,372.441,0.85,1.644,,,,,,,,,263241.0,2828.0,14.92,0.16,1970.0,0.112,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-03,115457.0,1148.0,701.143,6619.0,48.0,29.857,6544.046,65.068,39.74,375.162,2.721,1.692,,,,,,,,,265640.0,2399.0,15.056,0.136,2015.0,0.114,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-04,116360.0,903.0,734.429,6648.0,29.0,25.286,6595.228,51.182,41.627,376.805,1.644,1.433,,,,,,,,,267992.0,2352.0,15.19,0.133,2002.0,0.113,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-05,117175.0,815.0,719.143,6674.0,26.0,24.286,6641.422,46.194,40.761,378.279,1.474,1.377,,,,,,,,,270618.0,2626.0,15.338,0.149,2058.0,0.117,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-06,118045.0,870.0,734.143,6724.0,50.0,26.714,6690.733,49.311,41.611,381.113,2.834,1.514,,,,,,,,,272981.0,2363.0,15.472,0.134,2102.0,0.119,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-07,109784.0,-8261.0,-552.0,10524.0,3800.0,567.0,6222.503,-468.229,-31.287,596.495,215.382,32.137,,,,,,,,,273730.0,749.0,15.515,0.042,2120.0,0.12,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-08,110092.0,308.0,-525.0,10576.0,52.0,574.286,6239.961,17.457,-29.757,599.443,2.947,32.55,,,,,,,,,275241.0,1511.0,15.601,0.086,2118.0,0.12,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-09,110757.0,665.0,-507.429,10627.0,51.0,579.429,6277.653,37.692,-28.761,602.333,2.891,32.842,,,,,,,,,278939.0,3698.0,15.81,0.21,2243.0,0.127,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-10,112166.0,1409.0,-470.143,10701.0,74.0,583.143,6357.514,79.861,-26.647,606.527,4.194,33.052,,,,,,,,,281920.0,2981.0,15.979,0.169,2326.0,0.132,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-11,113206.0,1040.0,-450.571,10749.0,48.0,585.857,6416.461,58.947,-25.538,609.248,2.721,33.206,,,,,,,,,286756.0,4836.0,16.253,0.274,2681.0,0.152,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-12,114732.0,1526.0,-349.0,10836.0,87.0,594.571,6502.954,86.493,-19.781,614.179,4.931,33.7,,,,,,,,,290896.0,4140.0,16.488,0.235,2897.0,0.164,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-13,116451.0,1719.0,-227.714,10864.0,28.0,591.429,6600.386,97.432,-12.907,615.766,1.587,33.522,,,,,,,,,294328.0,3432.0,16.682,0.195,3050.0,0.173,,,people tested,70.83,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-14,118594.0,2143.0,1258.571,10903.0,39.0,54.143,6721.85,121.464,71.335,617.977,2.211,3.069,,,,,,,,,295374.0,1046.0,16.742,0.059,3092.0,0.175,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-15,118911.0,317.0,1259.857,10922.0,19.0,49.429,6739.817,17.967,71.408,619.054,1.077,2.802,,,,,,,,,297387.0,2013.0,16.856,0.114,3164.0,0.179,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-16,119553.0,642.0,1256.571,10963.0,41.0,48.0,6776.205,36.388,71.222,621.377,2.324,2.721,,,,,,,,,302597.0,5210.0,17.151,0.295,3380.0,0.192,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-17,121525.0,1972.0,1337.0,10996.0,33.0,42.143,6887.977,111.772,75.781,623.248,1.87,2.389,,,,,,,,,308927.0,6330.0,17.51,0.359,3858.0,0.219,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-18,122257.0,732.0,1293.0,11029.0,33.0,40.0,6929.467,41.489,73.287,625.118,1.87,2.267,,,,,,,,,313575.0,4648.0,17.773,0.263,3831.0,0.217,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-19,124129.0,1872.0,1342.429,11044.0,15.0,29.714,7035.571,106.104,76.088,625.969,0.85,1.684,,,,,,,,,320239.0,6664.0,18.151,0.378,4192.0,0.238,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-20,125620.0,1491.0,1309.857,11084.0,40.0,31.429,7120.08,84.509,74.242,628.236,2.267,1.781,,,,,,,,,323679.0,3440.0,18.346,0.195,4193.0,0.238,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-21,126419.0,799.0,1117.857,11090.0,6.0,26.714,7165.367,45.287,63.36,628.576,0.34,1.514,,,,,,,,,324408.0,729.0,18.387,0.041,4148.0,0.235,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-22,126711.0,292.0,1114.286,11095.0,5.0,24.714,7181.917,16.55,63.157,628.859,0.283,1.401,,,,,,,,,326943.0,2535.0,18.531,0.144,4222.0,0.239,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-23,127643.0,932.0,1155.714,11126.0,31.0,23.286,7234.743,52.825,65.505,630.616,1.757,1.32,,,,,,,,,333088.0,6145.0,18.879,0.348,4356.0,0.247,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-24,129892.0,2249.0,1195.286,11171.0,45.0,25.0,7362.215,127.472,67.748,633.167,2.551,1.417,,,,,,,,,337427.0,4339.0,19.125,0.246,4071.0,0.231,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-25,131146.0,1254.0,1269.857,11213.0,42.0,26.286,7433.291,71.076,71.975,635.547,2.381,1.49,,,,,,,,,341824.0,4397.0,19.374,0.249,4036.0,0.229,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-26,132475.0,1329.0,1192.286,11236.0,23.0,27.429,7508.618,75.327,67.578,636.851,1.304,1.555,,,,,,,,,347782.0,5958.0,19.712,0.338,3935.0,0.223,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-27,133981.0,1506.0,1194.429,11273.0,37.0,27.0,7593.977,85.359,67.7,638.948,2.097,1.53,,,,,,,,,350498.0,2716.0,19.866,0.154,3831.0,0.217,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-28,134747.0,766.0,1189.714,11279.0,6.0,27.0,7637.394,43.417,67.432,639.288,0.34,1.53,,,,,,,,,351221.0,723.0,19.907,0.041,3830.0,0.217,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-29,134965.0,218.0,1179.143,11280.0,1.0,26.429,7649.75,12.356,66.833,639.345,0.057,1.498,,,,,,,,,354601.0,3380.0,20.099,0.192,3951.0,0.224,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-09-30,135749.0,784.0,1158.0,11312.0,32.0,26.571,7694.187,44.437,65.635,641.159,1.814,1.506,,,,,,,,,359918.0,5317.0,20.4,0.301,3833.0,0.217,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-01,137047.0,1298.0,1022.143,11355.0,43.0,26.286,7767.757,73.57,57.935,643.596,2.437,1.49,,,,,,,,,365003.0,5085.0,20.688,0.288,3939.0,0.223,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-02,138584.0,1537.0,1062.571,11433.0,78.0,31.429,7854.873,87.116,60.226,648.017,4.421,1.781,,,,,,,,,369546.0,4543.0,20.946,0.257,3960.0,0.224,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-03,139534.0,950.0,1008.429,11495.0,62.0,37.0,7908.719,53.846,57.157,651.531,3.514,2.097,,,,,,,,,372814.0,3268.0,21.131,0.185,3576.0,0.203,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-04,140351.0,817.0,910.0,11597.0,102.0,46.286,7955.026,46.307,51.578,657.312,5.781,2.623,,,,,,,,,375275.0,2461.0,21.27,0.139,3540.0,0.201,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-05,141034.0,683.0,898.143,11647.0,50.0,52.571,7993.738,38.712,50.906,660.146,2.834,2.98,,,,,,,,,376295.0,1020.0,21.328,0.058,3582.0,0.203,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-06,141339.0,305.0,910.571,11681.0,34.0,57.286,8011.025,17.287,51.611,662.073,1.927,3.247,,,,,,,,,378871.0,2576.0,21.474,0.146,3467.0,0.197,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-07,142056.0,717.0,901.0,11702.0,21.0,55.714,8051.665,40.639,51.068,663.264,1.19,3.158,,,,,,,,,384086.0,5215.0,21.77,0.296,3453.0,0.196,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-08,143531.0,1475.0,926.286,11743.0,41.0,55.429,8135.267,83.602,52.501,665.587,2.324,3.142,,,,,,,,,388866.0,4780.0,22.041,0.271,3409.0,0.193,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-09,145045.0,1514.0,923.0,12141.0,398.0,101.143,8221.08,85.813,52.315,688.146,22.558,5.733,,,,,,,,,392634.0,3768.0,22.254,0.214,3298.0,0.187,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-10,145848.0,803.0,902.0,12175.0,34.0,97.143,8266.593,45.514,51.125,690.073,1.927,5.506,,,,,,,,,398580.0,5946.0,22.591,0.337,3681.0,0.209,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-11,146828.0,980.0,925.286,12188.0,13.0,84.429,8322.139,55.546,52.445,690.81,0.737,4.785,,,,,,,,,399621.0,1041.0,22.65,0.059,3478.0,0.197,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-12,147033.0,205.0,857.0,12191.0,3.0,77.714,8333.758,11.619,48.574,690.98,0.17,4.405,,,,,,,,,400622.0,1001.0,22.707,0.057,3475.0,0.197,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-13,147315.0,282.0,853.714,12218.0,27.0,76.714,8349.742,15.984,48.388,692.51,1.53,4.348,,,,,,,,,403402.0,2780.0,22.865,0.158,3504.0,0.199,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-14,148171.0,856.0,873.571,12235.0,17.0,76.143,8398.26,48.518,49.514,693.474,0.964,4.316,,,,,,,,,407895.0,4493.0,23.119,0.255,3401.0,0.193,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-15,149083.0,912.0,793.143,12264.0,29.0,74.429,8449.951,51.692,44.955,695.118,1.644,4.219,,,,,,,,,413062.0,5167.0,23.412,0.293,3457.0,0.196,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-16,150360.0,1277.0,759.286,12306.0,42.0,23.571,8522.331,72.38,43.036,697.498,2.381,1.336,,,,,,,,,417618.0,4556.0,23.67,0.258,3569.0,0.202,,,people tested,48.61,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-17,151659.0,1299.0,830.143,12357.0,51.0,26.0,8595.958,73.627,47.052,700.389,2.891,1.474,,,,,,,,,420518.0,2900.0,23.835,0.164,3134.0,0.178,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-18,152422.0,763.0,799.143,12375.0,18.0,26.714,8639.204,43.246,45.295,701.409,1.02,1.514,,,,,,,,,424875.0,4357.0,24.082,0.247,3608.0,0.204,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-19,153289.0,867.0,893.714,12387.0,12.0,28.0,8688.345,49.141,50.655,702.089,0.68,1.587,,,,,,,,,425441.0,566.0,24.114,0.032,3546.0,0.201,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-20,153423.0,134.0,872.571,12395.0,8.0,25.286,8695.941,7.595,49.457,702.543,0.453,1.433,,,,,,,,,427572.0,2131.0,24.235,0.121,3453.0,0.196,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-21,154115.0,692.0,849.143,12404.0,9.0,24.143,8735.163,39.222,48.129,703.053,0.51,1.368,,,,,,,,,433720.0,6148.0,24.583,0.348,3689.0,0.209,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-22,155625.0,1510.0,934.571,12453.0,49.0,27.0,8820.749,85.586,52.971,705.83,2.777,1.53,,,,,,,,,438393.0,4673.0,24.848,0.265,3619.0,0.205,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-23,156451.0,826.0,870.143,12500.0,47.0,27.714,8867.566,46.817,49.319,708.494,2.664,1.571,,,,,,,,,447814.0,9421.0,25.382,0.534,4314.0,0.245,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-24,158270.0,1819.0,944.429,12528.0,28.0,24.429,8970.666,103.1,53.53,710.081,1.587,1.385,,,,,,,,,455177.0,7363.0,25.799,0.417,4951.0,0.281,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-25,159614.0,1344.0,1027.429,12542.0,14.0,23.857,9046.843,76.177,58.234,710.874,0.794,1.352,,,,,,,,,465301.0,10124.0,26.373,0.574,5775.0,0.327,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-26,161635.0,2021.0,1192.286,12553.0,11.0,23.714,9161.393,114.549,67.578,711.498,0.623,1.344,,,,,,,,,466722.0,1421.0,26.454,0.081,5897.0,0.334,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-27,162178.0,543.0,1250.714,12573.0,20.0,25.429,9192.17,30.777,70.89,712.631,1.134,1.441,,,,,,,,,471279.0,4557.0,26.712,0.258,6244.0,0.354,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-28,163192.0,1014.0,1296.714,12588.0,15.0,26.286,9249.643,57.473,73.497,713.482,0.85,1.49,,,,,,,,,477494.0,6215.0,27.064,0.352,6253.0,0.354,,,people tested,50.0,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-29,164908.0,1716.0,1326.143,12608.0,20.0,22.143,9346.905,97.262,75.165,714.615,1.134,1.255,,,,,,,,,484451.0,6957.0,27.458,0.394,6580.0,0.373,,,people tested,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-30,166302.0,1394.0,1407.286,12622.0,14.0,17.429,9425.916,79.011,79.764,715.409,0.794,0.988,,,,,,,,,487897.0,3446.0,27.654,0.195,5726.0,0.325,,,people tested,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-10-31,167147.0,845.0,1268.143,12632.0,10.0,14.857,9473.81,47.894,71.878,715.976,0.567,0.842,,,,,,,,,493332.0,5435.0,27.962,0.308,5451.0,0.309,,,people tested,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-11-01,168192.0,1045.0,1225.429,12670.0,38.0,18.286,9533.04,59.23,69.457,718.129,2.154,1.036,,,,,,,,,497083.0,3751.0,28.174,0.213,4540.0,0.257,,,people tested,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-11-02,169194.0,1002.0,1079.857,12684.0,14.0,18.714,9589.833,56.793,61.206,718.923,0.794,1.061,,,,,,,,,,,,,,,,,,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-11-03,169562.0,368.0,1054.857,12692.0,8.0,17.0,9610.691,20.858,59.789,719.376,0.453,0.964,,,,,,,,,,,,,,,,,,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
ECU,South America,Ecuador,2020-11-04,170110.0,548.0,988.286,12698.0,6.0,15.714,9641.751,31.06,56.016,719.716,0.34,0.891,,,,,,,,,,,,,,,,,,,17643060.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.752
